source,source_label,target,target_label,type
16332,Application:Process,32281,Port,LISTENS
16334,Application:Process,32283,Port,LISTENS
16336,Application:Process,32284,Port,LISTENS
16338,Application:Process,32285,Port,LISTENS
16340,Application:Process,32286,Port,LISTENS
16342,Application:Process,32287,Port,LISTENS
16344,Application:Process,32288,Port,LISTENS
16344,Application:Process,32289,Port,LISTENS
16346,Application:Process,32290,Port,LISTENS
16348,Application:Process,32292,Port,LISTENS
16348,Application:Process,32291,Port,LISTENS
16350,Application:Process,32293,Port,LISTENS
16352,Application:Process,32294,Port,LISTENS
16354,Application:Process,32295,Port,LISTENS
16354,Application:Process,32296,Port,LISTENS
16356,Application:Process,32297,Port,LISTENS
16358,Application:Process,32298,Port,LISTENS
16360,Application:Process,32299,Port,LISTENS
16360,Application:Process,32300,Port,LISTENS
16362,Application:Process,32302,Port,LISTENS
16362,Application:Process,32301,Port,LISTENS
16364,Application:Process,32303,Port,LISTENS
16364,Application:Process,32304,Port,LISTENS
16366,Application:Process,32305,Port,LISTENS
16368,Application:Process,32307,Port,LISTENS
16368,Application:Process,32306,Port,LISTENS
16370,Application:Process,32308,Port,LISTENS
16372,Application:Process,32309,Port,LISTENS
16372,Application:Process,32310,Port,LISTENS
16374,Application:Process,32311,Port,LISTENS
16376,Application:Process,32312,Port,LISTENS
16376,Application:Process,32313,Port,LISTENS
16378,Application:Process,32314,Port,LISTENS
16378,Application:Process,32315,Port,LISTENS
16380,Application:Process,32316,Port,LISTENS
16380,Application:Process,32317,Port,LISTENS
16382,Application:Process,32318,Port,LISTENS
16384,Application:Process,32319,Port,LISTENS
16384,Application:Process,32320,Port,LISTENS
16386,Application:Process,32322,Port,LISTENS
16386,Application:Process,32321,Port,LISTENS
16388,Application:Process,32323,Port,LISTENS
16388,Application:Process,32324,Port,LISTENS
16390,Application:Process,32325,Port,LISTENS
16392,Application:Process,32326,Port,LISTENS
16394,Application:Process,32327,Port,LISTENS
16396,Application:Process,32328,Port,LISTENS
16396,Application:Process,32329,Port,LISTENS
16398,Application:Process,32330,Port,LISTENS
16400,Application:Process,32331,Port,LISTENS
16400,Application:Process,32332,Port,LISTENS
16402,Application:Process,32333,Port,LISTENS
16404,Application:Process,32334,Port,LISTENS
16406,Application:Process,32335,Port,LISTENS
16406,Application:Process,32336,Port,LISTENS
16408,Application:Process,32338,Port,LISTENS
16408,Application:Process,32337,Port,LISTENS
16410,Application:Process,32339,Port,LISTENS
16410,Application:Process,32340,Port,LISTENS
16412,Application:Process,32341,Port,LISTENS
16414,Application:Process,32342,Port,LISTENS
16416,Application:Process,32343,Port,LISTENS
16418,Application:Process,32344,Port,LISTENS
16420,Application:Process,32345,Port,LISTENS
16422,Application:Process,32346,Port,LISTENS
16424,Application:Process,32347,Port,LISTENS
16426,Application:Process,32348,Port,LISTENS
16428,Application:Process,32349,Port,LISTENS
16430,Application:Process,32350,Port,LISTENS
16430,Application:Process,32351,Port,LISTENS
16432,Application:Process,32352,Port,LISTENS
16432,Application:Process,32353,Port,LISTENS
16434,Application:Process,32354,Port,LISTENS
16436,Application:Process,32355,Port,LISTENS
16438,Application:Process,32356,Port,LISTENS
16440,Application:Process,32357,Port,LISTENS
16440,Application:Process,32358,Port,LISTENS
16442,Application:Process,32359,Port,LISTENS
16442,Application:Process,32360,Port,LISTENS
16444,Application:Process,32361,Port,LISTENS
16446,Application:Process,32363,Port,LISTENS
16446,Application:Process,32362,Port,LISTENS
16448,Application:Process,32364,Port,LISTENS
16450,Application:Process,32366,Port,LISTENS
16450,Application:Process,32365,Port,LISTENS
16452,Application:Process,32367,Port,LISTENS
16452,Application:Process,32368,Port,LISTENS
16454,Application:Process,32370,Port,LISTENS
16454,Application:Process,32369,Port,LISTENS
16456,Application:Process,32371,Port,LISTENS
16458,Application:Process,32372,Port,LISTENS
16458,Application:Process,32373,Port,LISTENS
16460,Application:Process,32374,Port,LISTENS
16462,Application:Process,32376,Port,LISTENS
16462,Application:Process,32375,Port,LISTENS
16464,Application:Process,32378,Port,LISTENS
16464,Application:Process,32377,Port,LISTENS
16466,Application:Process,32379,Port,LISTENS
16466,Application:Process,32380,Port,LISTENS
16468,Application:Process,32381,Port,LISTENS
16470,Application:Process,32383,Port,LISTENS
16470,Application:Process,32382,Port,LISTENS
16472,Application:Process,32384,Port,LISTENS
16474,Application:Process,32385,Port,LISTENS
16476,Application:Process,32386,Port,LISTENS
16478,Application:Process,32387,Port,LISTENS
16480,Application:Process,32388,Port,LISTENS
16480,Application:Process,32389,Port,LISTENS
16482,Application:Process,32390,Port,LISTENS
16484,Application:Process,32391,Port,LISTENS
16484,Application:Process,32392,Port,LISTENS
16486,Application:Process,32393,Port,LISTENS
16488,Application:Process,32394,Port,LISTENS
16488,Application:Process,32395,Port,LISTENS
16490,Application:Process,32396,Port,LISTENS
16492,Application:Process,32397,Port,LISTENS
16494,Application:Process,32398,Port,LISTENS
16496,Application:Process,32399,Port,LISTENS
16498,Application:Process,32400,Port,LISTENS
16500,Application:Process,32401,Port,LISTENS
16500,Application:Process,32402,Port,LISTENS
16502,Application:Process,32403,Port,LISTENS
16504,Application:Process,32404,Port,LISTENS
16506,Application:Process,32406,Port,LISTENS
16506,Application:Process,32405,Port,LISTENS
16508,Application:Process,32407,Port,LISTENS
16510,Application:Process,32408,Port,LISTENS
16512,Application:Process,32410,Port,LISTENS
16512,Application:Process,32409,Port,LISTENS
16514,Application:Process,32411,Port,LISTENS
16516,Application:Process,32412,Port,LISTENS
16516,Application:Process,32413,Port,LISTENS
16518,Application:Process,32414,Port,LISTENS
16520,Application:Process,32415,Port,LISTENS
16522,Application:Process,32416,Port,LISTENS
16522,Application:Process,32417,Port,LISTENS
16524,Application:Process,32418,Port,LISTENS
16526,Application:Process,32419,Port,LISTENS
16526,Application:Process,32420,Port,LISTENS
16528,Application:Process,32421,Port,LISTENS
16528,Application:Process,32422,Port,LISTENS
16530,Application:Process,32423,Port,LISTENS
16532,Application:Process,32424,Port,LISTENS
16534,Application:Process,32426,Port,LISTENS
16534,Application:Process,32425,Port,LISTENS
16536,Application:Process,32427,Port,LISTENS
16538,Application:Process,32428,Port,LISTENS
16540,Application:Process,32430,Port,LISTENS
16540,Application:Process,32429,Port,LISTENS
16542,Application:Process,32431,Port,LISTENS
16544,Application:Process,32432,Port,LISTENS
16546,Application:Process,32433,Port,LISTENS
16548,Application:Process,32434,Port,LISTENS
16550,Application:Process,32436,Port,LISTENS
16550,Application:Process,32435,Port,LISTENS
16552,Application:Process,32438,Port,LISTENS
16552,Application:Process,32437,Port,LISTENS
16554,Application:Process,32439,Port,LISTENS
16554,Application:Process,32440,Port,LISTENS
16556,Application:Process,32441,Port,LISTENS
16558,Application:Process,32442,Port,LISTENS
16560,Application:Process,32443,Port,LISTENS
16562,Application:Process,32444,Port,LISTENS
16562,Application:Process,32445,Port,LISTENS
16564,Application:Process,32446,Port,LISTENS
16566,Application:Process,32447,Port,LISTENS
16568,Application:Process,32448,Port,LISTENS
16570,Application:Process,32449,Port,LISTENS
16572,Application:Process,32450,Port,LISTENS
16574,Application:Process,32451,Port,LISTENS
16574,Application:Process,32452,Port,LISTENS
16576,Application:Process,32453,Port,LISTENS
16578,Application:Process,32454,Port,LISTENS
16578,Application:Process,32455,Port,LISTENS
16580,Application:Process,32457,Port,LISTENS
16580,Application:Process,32456,Port,LISTENS
16582,Application:Process,32458,Port,LISTENS
16582,Application:Process,32459,Port,LISTENS
16584,Application:Process,32460,Port,LISTENS
16586,Application:Process,32461,Port,LISTENS
16586,Application:Process,32462,Port,LISTENS
16588,Application:Process,32463,Port,LISTENS
16590,Application:Process,32464,Port,LISTENS
16592,Application:Process,32466,Port,LISTENS
16592,Application:Process,32465,Port,LISTENS
16594,Application:Process,32467,Port,LISTENS
16596,Application:Process,32468,Port,LISTENS
16598,Application:Process,32469,Port,LISTENS
16600,Application:Process,32470,Port,LISTENS
16602,Application:Process,32471,Port,LISTENS
16602,Application:Process,32472,Port,LISTENS
16604,Application:Process,32473,Port,LISTENS
16606,Application:Process,32475,Port,LISTENS
16606,Application:Process,32474,Port,LISTENS
16608,Application:Process,32476,Port,LISTENS
16610,Application:Process,32477,Port,LISTENS
16612,Application:Process,32478,Port,LISTENS
16614,Application:Process,32479,Port,LISTENS
16614,Application:Process,32480,Port,LISTENS
16616,Application:Process,32481,Port,LISTENS
16618,Application:Process,32482,Port,LISTENS
16620,Application:Process,32483,Port,LISTENS
16622,Application:Process,32484,Port,LISTENS
16624,Application:Process,32485,Port,LISTENS
16624,Application:Process,32486,Port,LISTENS
16626,Application:Process,32487,Port,LISTENS
16628,Application:Process,32489,Port,LISTENS
16628,Application:Process,32488,Port,LISTENS
16630,Application:Process,32490,Port,LISTENS
16632,Application:Process,32491,Port,LISTENS
16634,Application:Process,32492,Port,LISTENS
16634,Application:Process,32493,Port,LISTENS
16636,Application:Process,32494,Port,LISTENS
16638,Application:Process,32495,Port,LISTENS
16638,Application:Process,32496,Port,LISTENS
16640,Application:Process,32497,Port,LISTENS
16640,Application:Process,32498,Port,LISTENS
16642,Application:Process,32499,Port,LISTENS
16642,Application:Process,32500,Port,LISTENS
16644,Application:Process,32501,Port,LISTENS
16644,Application:Process,32502,Port,LISTENS
16646,Application:Process,32503,Port,LISTENS
16648,Application:Process,32504,Port,LISTENS
16650,Application:Process,32505,Port,LISTENS
16652,Application:Process,32506,Port,LISTENS
16654,Application:Process,32507,Port,LISTENS
16656,Application:Process,32508,Port,LISTENS
16658,Application:Process,32509,Port,LISTENS
16658,Application:Process,32510,Port,LISTENS
16660,Application:Process,32511,Port,LISTENS
16662,Application:Process,32513,Port,LISTENS
16662,Application:Process,32512,Port,LISTENS
16664,Application:Process,32514,Port,LISTENS
16666,Application:Process,32515,Port,LISTENS
16668,Application:Process,32516,Port,LISTENS
16668,Application:Process,32517,Port,LISTENS
16670,Application:Process,32519,Port,LISTENS
16670,Application:Process,32518,Port,LISTENS
16672,Application:Process,32520,Port,LISTENS
16674,Application:Process,32521,Port,LISTENS
16676,Application:Process,32522,Port,LISTENS
16676,Application:Process,32523,Port,LISTENS
16678,Application:Process,32524,Port,LISTENS
16680,Application:Process,32525,Port,LISTENS
16682,Application:Process,32526,Port,LISTENS
16682,Application:Process,32527,Port,LISTENS
16684,Application:Process,32528,Port,LISTENS
16686,Application:Process,32529,Port,LISTENS
16688,Application:Process,32530,Port,LISTENS
16690,Application:Process,32531,Port,LISTENS
16692,Application:Process,32532,Port,LISTENS
16694,Application:Process,32533,Port,LISTENS
16696,Application:Process,32534,Port,LISTENS
16698,Application:Process,32536,Port,LISTENS
16698,Application:Process,32535,Port,LISTENS
16700,Application:Process,32537,Port,LISTENS
16702,Application:Process,32539,Port,LISTENS
16702,Application:Process,32538,Port,LISTENS
16704,Application:Process,32541,Port,LISTENS
16704,Application:Process,32540,Port,LISTENS
16706,Application:Process,32542,Port,LISTENS
16708,Application:Process,32544,Port,LISTENS
16708,Application:Process,32543,Port,LISTENS
16710,Application:Process,32545,Port,LISTENS
16712,Application:Process,32546,Port,LISTENS
16714,Application:Process,32547,Port,LISTENS
16714,Application:Process,32548,Port,LISTENS
16716,Application:Process,32549,Port,LISTENS
16716,Application:Process,32550,Port,LISTENS
16718,Application:Process,32552,Port,LISTENS
16718,Application:Process,32551,Port,LISTENS
16720,Application:Process,32553,Port,LISTENS
16720,Application:Process,32554,Port,LISTENS
16722,Application:Process,32555,Port,LISTENS
16724,Application:Process,32556,Port,LISTENS
16726,Application:Process,32558,Port,LISTENS
16726,Application:Process,32557,Port,LISTENS
16728,Application:Process,32559,Port,LISTENS
16730,Application:Process,32560,Port,LISTENS
16732,Application:Process,32561,Port,LISTENS
16734,Application:Process,32562,Port,LISTENS
16734,Application:Process,32563,Port,LISTENS
16736,Application:Process,32564,Port,LISTENS
16738,Application:Process,32566,Port,LISTENS
16738,Application:Process,32565,Port,LISTENS
16740,Application:Process,32567,Port,LISTENS
16740,Application:Process,32568,Port,LISTENS
16742,Application:Process,32569,Port,LISTENS
16744,Application:Process,32570,Port,LISTENS
16746,Application:Process,32571,Port,LISTENS
16746,Application:Process,32572,Port,LISTENS
16748,Application:Process,32573,Port,LISTENS
16750,Application:Process,32575,Port,LISTENS
16750,Application:Process,32574,Port,LISTENS
16752,Application:Process,32576,Port,LISTENS
16754,Application:Process,32577,Port,LISTENS
16754,Application:Process,32578,Port,LISTENS
16756,Application:Process,32580,Port,LISTENS
16756,Application:Process,32579,Port,LISTENS
16758,Application:Process,32581,Port,LISTENS
16760,Application:Process,32582,Port,LISTENS
16762,Application:Process,32583,Port,LISTENS
16764,Application:Process,32584,Port,LISTENS
16766,Application:Process,32585,Port,LISTENS
16768,Application:Process,32587,Port,LISTENS
16768,Application:Process,32586,Port,LISTENS
16770,Application:Process,32589,Port,LISTENS
16770,Application:Process,32588,Port,LISTENS
16772,Application:Process,32591,Port,LISTENS
16772,Application:Process,32590,Port,LISTENS
16774,Application:Process,32592,Port,LISTENS
16774,Application:Process,32593,Port,LISTENS
16776,Application:Process,32594,Port,LISTENS
16776,Application:Process,32595,Port,LISTENS
16778,Application:Process,32596,Port,LISTENS
16780,Application:Process,32597,Port,LISTENS
16782,Application:Process,32599,Port,LISTENS
16782,Application:Process,32598,Port,LISTENS
16784,Application:Process,32600,Port,LISTENS
16784,Application:Process,32601,Port,LISTENS
16786,Application:Process,32602,Port,LISTENS
16786,Application:Process,32603,Port,LISTENS
16788,Application:Process,32604,Port,LISTENS
16790,Application:Process,32605,Port,LISTENS
16792,Application:Process,32606,Port,LISTENS
16794,Application:Process,32607,Port,LISTENS
16796,Application:Process,32609,Port,LISTENS
16796,Application:Process,32608,Port,LISTENS
16798,Application:Process,32610,Port,LISTENS
16800,Application:Process,32611,Port,LISTENS
16802,Application:Process,32612,Port,LISTENS
16804,Application:Process,32613,Port,LISTENS
16804,Application:Process,32614,Port,LISTENS
16806,Application:Process,32615,Port,LISTENS
16808,Application:Process,32617,Port,LISTENS
16808,Application:Process,32616,Port,LISTENS
16810,Application:Process,32618,Port,LISTENS
16812,Application:Process,32619,Port,LISTENS
16814,Application:Process,32620,Port,LISTENS
16816,Application:Process,32621,Port,LISTENS
16818,Application:Process,32622,Port,LISTENS
16820,Application:Process,32623,Port,LISTENS
16822,Application:Process,32625,Port,LISTENS
16822,Application:Process,32624,Port,LISTENS
16824,Application:Process,32626,Port,LISTENS
16826,Application:Process,32627,Port,LISTENS
16826,Application:Process,32628,Port,LISTENS
16828,Application:Process,32630,Port,LISTENS
16828,Application:Process,32629,Port,LISTENS
16830,Application:Process,32631,Port,LISTENS
16832,Application:Process,32632,Port,LISTENS
16834,Application:Process,32634,Port,LISTENS
16834,Application:Process,32633,Port,LISTENS
16836,Application:Process,32635,Port,LISTENS
16838,Application:Process,32636,Port,LISTENS
16838,Application:Process,32637,Port,LISTENS
16840,Application:Process,32639,Port,LISTENS
16840,Application:Process,32638,Port,LISTENS
16842,Application:Process,32640,Port,LISTENS
16844,Application:Process,32641,Port,LISTENS
16844,Application:Process,32642,Port,LISTENS
16846,Application:Process,32643,Port,LISTENS
16848,Application:Process,32645,Port,LISTENS
16848,Application:Process,32644,Port,LISTENS
16850,Application:Process,32646,Port,LISTENS
16852,Application:Process,32647,Port,LISTENS
16854,Application:Process,32648,Port,LISTENS
16856,Application:Process,32649,Port,LISTENS
16858,Application:Process,32650,Port,LISTENS
16858,Application:Process,32651,Port,LISTENS
16860,Application:Process,32653,Port,LISTENS
16860,Application:Process,32652,Port,LISTENS
16862,Application:Process,32654,Port,LISTENS
16864,Application:Process,32655,Port,LISTENS
16866,Application:Process,32656,Port,LISTENS
16868,Application:Process,32657,Port,LISTENS
16870,Application:Process,32658,Port,LISTENS
16872,Application:Process,32659,Port,LISTENS
16872,Application:Process,32660,Port,LISTENS
16874,Application:Process,32662,Port,LISTENS
16874,Application:Process,32661,Port,LISTENS
16876,Application:Process,32663,Port,LISTENS
16878,Application:Process,32664,Port,LISTENS
16878,Application:Process,32665,Port,LISTENS
16880,Application:Process,32666,Port,LISTENS
16882,Application:Process,32667,Port,LISTENS
16882,Application:Process,32668,Port,LISTENS
16884,Application:Process,32669,Port,LISTENS
16886,Application:Process,32670,Port,LISTENS
16888,Application:Process,32671,Port,LISTENS
16890,Application:Process,32672,Port,LISTENS
16892,Application:Process,32674,Port,LISTENS
16892,Application:Process,32673,Port,LISTENS
16894,Application:Process,32675,Port,LISTENS
16896,Application:Process,32676,Port,LISTENS
16898,Application:Process,32677,Port,LISTENS
16900,Application:Process,32679,Port,LISTENS
16900,Application:Process,32678,Port,LISTENS
16902,Application:Process,32680,Port,LISTENS
16904,Application:Process,32682,Port,LISTENS
16904,Application:Process,32681,Port,LISTENS
16906,Application:Process,32683,Port,LISTENS
16908,Application:Process,32685,Port,LISTENS
16908,Application:Process,32684,Port,LISTENS
16910,Application:Process,32686,Port,LISTENS
16912,Application:Process,32688,Port,LISTENS
16912,Application:Process,32687,Port,LISTENS
16914,Application:Process,32689,Port,LISTENS
16916,Application:Process,32690,Port,LISTENS
16918,Application:Process,32691,Port,LISTENS
16920,Application:Process,32692,Port,LISTENS
16922,Application:Process,32693,Port,LISTENS
16924,Application:Process,32694,Port,LISTENS
16926,Application:Process,32695,Port,LISTENS
16928,Application:Process,32696,Port,LISTENS
16930,Application:Process,32697,Port,LISTENS
16932,Application:Process,32698,Port,LISTENS
16934,Application:Process,32699,Port,LISTENS
16934,Application:Process,32700,Port,LISTENS
16936,Application:Process,32702,Port,LISTENS
16936,Application:Process,32701,Port,LISTENS
16938,Application:Process,32703,Port,LISTENS
16940,Application:Process,32704,Port,LISTENS
16940,Application:Process,32705,Port,LISTENS
16942,Application:Process,32706,Port,LISTENS
16944,Application:Process,32707,Port,LISTENS
16946,Application:Process,32709,Port,LISTENS
16946,Application:Process,32708,Port,LISTENS
16948,Application:Process,32710,Port,LISTENS
16950,Application:Process,32711,Port,LISTENS
16952,Application:Process,32712,Port,LISTENS
16954,Application:Process,32713,Port,LISTENS
16956,Application:Process,32714,Port,LISTENS
16958,Application:Process,32715,Port,LISTENS
16960,Application:Process,32716,Port,LISTENS
16960,Application:Process,32717,Port,LISTENS
16962,Application:Process,32718,Port,LISTENS
16964,Application:Process,32719,Port,LISTENS
16966,Application:Process,32721,Port,LISTENS
16966,Application:Process,32720,Port,LISTENS
16968,Application:Process,32722,Port,LISTENS
16968,Application:Process,32723,Port,LISTENS
16970,Application:Process,32724,Port,LISTENS
16970,Application:Process,32725,Port,LISTENS
16972,Application:Process,32726,Port,LISTENS
16972,Application:Process,32727,Port,LISTENS
16974,Application:Process,32728,Port,LISTENS
16976,Application:Process,32729,Port,LISTENS
16976,Application:Process,32730,Port,LISTENS
16978,Application:Process,32731,Port,LISTENS
16980,Application:Process,32732,Port,LISTENS
16980,Application:Process,32733,Port,LISTENS
16982,Application:Process,32735,Port,LISTENS
16982,Application:Process,32734,Port,LISTENS
16984,Application:Process,32736,Port,LISTENS
16984,Application:Process,32737,Port,LISTENS
16986,Application:Process,32738,Port,LISTENS
16986,Application:Process,32739,Port,LISTENS
16988,Application:Process,32740,Port,LISTENS
16990,Application:Process,32742,Port,LISTENS
16990,Application:Process,32741,Port,LISTENS
16992,Application:Process,32744,Port,LISTENS
16992,Application:Process,32743,Port,LISTENS
16994,Application:Process,32745,Port,LISTENS
16996,Application:Process,32747,Port,LISTENS
16996,Application:Process,32746,Port,LISTENS
16998,Application:Process,32748,Port,LISTENS
17000,Application:Process,32749,Port,LISTENS
17002,Application:Process,32750,Port,LISTENS
17002,Application:Process,32751,Port,LISTENS
17004,Application:Process,32752,Port,LISTENS
17006,Application:Process,32753,Port,LISTENS
17008,Application:Process,32754,Port,LISTENS
17010,Application:Process,32755,Port,LISTENS
17010,Application:Process,32756,Port,LISTENS
17012,Application:Process,32757,Port,LISTENS
17012,Application:Process,32758,Port,LISTENS
17014,Application:Process,32759,Port,LISTENS
17016,Application:Process,32761,Port,LISTENS
17016,Application:Process,32760,Port,LISTENS
17018,Application:Process,32763,Port,LISTENS
17018,Application:Process,32762,Port,LISTENS
17020,Application:Process,32764,Port,LISTENS
17022,Application:Process,32765,Port,LISTENS
17024,Application:Process,32766,Port,LISTENS
17026,Application:Process,32768,Port,LISTENS
17026,Application:Process,32767,Port,LISTENS
17028,Application:Process,32769,Port,LISTENS
17030,Application:Process,32771,Port,LISTENS
17030,Application:Process,32770,Port,LISTENS
17032,Application:Process,32772,Port,LISTENS
17032,Application:Process,32773,Port,LISTENS
17034,Application:Process,32774,Port,LISTENS
17036,Application:Process,32775,Port,LISTENS
17036,Application:Process,32776,Port,LISTENS
17038,Application:Process,32777,Port,LISTENS
17038,Application:Process,32778,Port,LISTENS
17040,Application:Process,32779,Port,LISTENS
17040,Application:Process,32780,Port,LISTENS
17042,Application:Process,32781,Port,LISTENS
17044,Application:Process,32782,Port,LISTENS
17046,Application:Process,32783,Port,LISTENS
17048,Application:Process,32784,Port,LISTENS
17050,Application:Process,32785,Port,LISTENS
17052,Application:Process,32786,Port,LISTENS
17054,Application:Process,32787,Port,LISTENS
17056,Application:Process,32788,Port,LISTENS
17058,Application:Process,32790,Port,LISTENS
17058,Application:Process,32789,Port,LISTENS
17060,Application:Process,32791,Port,LISTENS
17062,Application:Process,32792,Port,LISTENS
17064,Application:Process,32793,Port,LISTENS
17066,Application:Process,32795,Port,LISTENS
17066,Application:Process,32794,Port,LISTENS
17068,Application:Process,32796,Port,LISTENS
17068,Application:Process,32797,Port,LISTENS
17070,Application:Process,32798,Port,LISTENS
17072,Application:Process,32800,Port,LISTENS
17072,Application:Process,32799,Port,LISTENS
17074,Application:Process,32801,Port,LISTENS
17076,Application:Process,32803,Port,LISTENS
17076,Application:Process,32802,Port,LISTENS
17078,Application:Process,32804,Port,LISTENS
17080,Application:Process,32805,Port,LISTENS
17082,Application:Process,32806,Port,LISTENS
17084,Application:Process,32807,Port,LISTENS
17086,Application:Process,32808,Port,LISTENS
17088,Application:Process,32809,Port,LISTENS
17090,Application:Process,32810,Port,LISTENS
17092,Application:Process,32812,Port,LISTENS
17092,Application:Process,32811,Port,LISTENS
17094,Application:Process,32813,Port,LISTENS
17096,Application:Process,32814,Port,LISTENS
17098,Application:Process,32816,Port,LISTENS
17098,Application:Process,32815,Port,LISTENS
17100,Application:Process,32817,Port,LISTENS
17102,Application:Process,32818,Port,LISTENS
17102,Application:Process,32819,Port,LISTENS
17104,Application:Process,32820,Port,LISTENS
17106,Application:Process,32821,Port,LISTENS
17108,Application:Process,32822,Port,LISTENS
17110,Application:Process,32823,Port,LISTENS
17112,Application:Process,32824,Port,LISTENS
17114,Application:Process,32825,Port,LISTENS
17116,Application:Process,32827,Port,LISTENS
17116,Application:Process,32826,Port,LISTENS
17118,Application:Process,32828,Port,LISTENS
17118,Application:Process,32829,Port,LISTENS
17120,Application:Process,32830,Port,LISTENS
17122,Application:Process,32832,Port,LISTENS
17122,Application:Process,32831,Port,LISTENS
17124,Application:Process,32833,Port,LISTENS
17126,Application:Process,32834,Port,LISTENS
17128,Application:Process,32835,Port,LISTENS
17128,Application:Process,32836,Port,LISTENS
17130,Application:Process,32837,Port,LISTENS
17132,Application:Process,32838,Port,LISTENS
17132,Application:Process,32839,Port,LISTENS
17134,Application:Process,32841,Port,LISTENS
17134,Application:Process,32840,Port,LISTENS
17136,Application:Process,32842,Port,LISTENS
17138,Application:Process,32843,Port,LISTENS
