source,source_label,target,target_label,type
16741,OS:Process,16155,Version,INSTANCE
16742,Application:Process,16153,Software:Application,INSTANCE
16743,OS:Process,16154,Version,INSTANCE
16744,Application:Process,16152,Software:Application,INSTANCE
16745,OS:Process,16162,Version,INSTANCE
16746,Application:Process,16149,Software:Application,INSTANCE
16747,OS:Process,16155,Version,INSTANCE
16748,Application:Process,16151,Software:Application,INSTANCE
16749,OS:Process,16159,Version,INSTANCE
16750,Application:Process,16149,Software:Application,INSTANCE
16751,OS:Process,16159,Version,INSTANCE
16752,Application:Process,16152,Software:Application,INSTANCE
16753,OS:Process,16159,Version,INSTANCE
16754,Application:Process,16149,Software:Application,INSTANCE
16755,OS:Process,16160,Version,INSTANCE
16756,Application:Process,16150,Software:Application,INSTANCE
16757,OS:Process,16158,Version,INSTANCE
16758,Application:Process,16152,Software:Application,INSTANCE
16759,OS:Process,16162,Version,INSTANCE
16760,Application:Process,16151,Software:Application,INSTANCE
16761,OS:Process,16159,Version,INSTANCE
16762,Application:Process,16152,Software:Application,INSTANCE
16763,OS:Process,16161,Version,INSTANCE
16764,Application:Process,16151,Software:Application,INSTANCE
16765,OS:Process,16163,Version,INSTANCE
16766,Application:Process,16151,Software:Application,INSTANCE
16767,OS:Process,16156,Version,INSTANCE
16768,Application:Process,16149,Software:Application,INSTANCE
16769,OS:Process,16158,Version,INSTANCE
16770,Application:Process,16150,Software:Application,INSTANCE
16771,OS:Process,16162,Version,INSTANCE
16772,Application:Process,16149,Software:Application,INSTANCE
